wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Testis_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI,Gene,BPlabel
14,0,0,289.79879,0.6378,247.283,67.348,0.0,0.0,0.0,0.693781972,0.8757489620000001,3.66240179,PER1,probable
783,1,2,1363.72417,-0.4597,45.1429,2.14859,0.0,0.477894065,0.0,0.833875239,0.884782623,2.94475488,PGR,most likely
609,0,0,15.565570000000001,-0.5123,1.8136400000000001,1.83402,0.0,0.0,0.0,0.209607884,0.664117315,3.97250131,PHACTR1,probable
35,0,0,76.83464000000001,0.2222,17.0934,43.0607,0.0,0.0,0.0,0.71511656,1.4058600000000001e-06,1.99990361,PIK3R3,probable
47,0,0,,-0.312,0.221323,1.39554,,,,,,5.95345819,PKD1L3,probable
35,0,0,3481.9058299999997,-0.2666,0.0469471,4.34285,0.0,0.0,0.0,0.25091123600000004,6.57114e-17,9.90845216,PKD2L1,most likely
56,0,0,22.08097,0.4133,3.03872,6.811539999999999,0.0,0.0,0.0,0.34804943200000005,3.64893e-11,4.93580207,PLA2G1B,probable
19,0,0,81.7627,-0.3874,17.8625,19.3525,0.0,0.0,0.0,0.275690168,0.00014329700000000002,2.87341017,PLCD3,most likely
18,0,0,134.29607,0.2175,0.0,0.0867021,0.0,0.0,0.0,,,4.81544009,PLET1,least likely
35,0,0,15.564070000000001,-0.3834,18.1338,30.8434,0.0,0.514240382,0.0,0.7944912909999999,0.9854495609999999,4.90475214,PPM1A,probable
651,0,0,6.37885,0.4462,19.3728,11.763,0.0,0.0,0.0,0.824708164,0.998148789,8.79676704,PPP3CA,probable
36,1,1,21.403679999999998,0.3955,49.3274,28.35,0.0,0.479453267,0.0,0.794239461,0.9997036490000001,6.7860231,PPP3CB,probable
1084,0,0,173.2434,-0.4041,0.0,0.548622,0.0,0.0,0.0,0.25535503,0.09810516400000001,,PRAMEF1,least likely
220,0,0,451.59604,-0.3102,0.0,0.225733,0.0,0.0,0.0,0.11190837599999999,3.89693e-06,,PRAMEF12,least likely
13,0,0,9600.77696,-0.3759,132.062,268.744,0.0,0.0,0.0,0.3721928,1.0,4.97086711,PRRC2A,probable
52,0,0,1699.4683100000002,0.2376,399.01599999999996,168.093,0.0,0.0,0.0,0.71101737,0.398813285,7.43867349,PSMB4,probable
260,0,0,0.9687,-0.28,140.593,153.472,0.0,0.0,0.0,0.7829608920000001,0.979199713,12.50320448,PSMC3,probable
67,0,0,5.143009999999999,0.4129,46.6741,53.4618,0.0,0.0,0.0,0.7829608920000001,0.9997458090000001,9.67742038,PSMD11,probable
137,0,0,605.54211,-0.3169,27.808000000000003,18.0196,0.0,0.0,0.0,0.497687757,1.2658e-05,4.28855844,PSMD5,probable
457,0,0,3.61036,0.3197,50.9678,20.6591,0.0,0.0,0.0,0.7829608920000001,0.9755068659999999,15.67297733,PTEN,probable
58,0,0,30.97993,-0.4131,191.628,140.452,0.0,0.0,0.0,0.824708164,0.87136585,7.74742911,PTGES3,probable
28,0,0,109.27526999999999,-0.2527,0.24368,1.84327,0.0,0.0,0.0,0.292119116,0.054416635,1.70705006,PYY,probable
326,0,0,186.7787,0.5895,16.1393,10.289000000000001,0.0,0.0,0.0,0.5663051610000001,2.38442e-07,3.86565544,RAD52,most likely
322,0,0,1105.62229,-0.2548,298.733,1.81733,0.0,0.0,0.0,0.13934290400000002,8.40652e-07,1.99980452,RARRES1,probable
39,0,0,8.76227,0.2862,0.0,0.915058,0.0,0.0,0.0,0.11190837599999999,0.006838299,0.0,RNASE12,least likely
18,0,0,37.629670000000004,0.2414,,,,,,0.21414461699999998,0.029365312,,RP11-108K14.8,least likely
17,0,0,9663.74662,0.2315,3.1834700000000002,9.1775,,,,,,,RP11-156E8.1,least likely
377,0,0,585.8790799999999,0.4066,0.0,0.0,,,,,,,RP11-160N1.10,least likely
492,0,0,24.8781,0.2664,0.7837810000000001,0.587745,,,,,,,RP11-676J12.7,least likely
465,0,0,2.26953,-0.2725,0.269483,2.65571,,,,,,,RP11-701P16.2,least likely
44,0,0,76.62647,0.3302,1.72672,0.0,,,,,,,RP11-763F8.1,least likely
180,1,0,987.0450699999999,0.2271,18.1162,11.164000000000001,0.0,0.0,0.0,0.426189721,0.38005409,2.97179723,SBF2,probable
320,1,1,1695.64989,-0.2424,0.0,0.458663,0.0,0.468244205,0.0,0.519814193,6.14215e-26,3.97098282,SCN10A,probable
208,0,0,693.6775,-0.2077,0.22657600000000003,0.357389,0.0,0.0,0.0,0.778094649,0.999999992,10.68395422,SCN2A,probable
46,0,0,1095.64678,-0.2456,17.3535,17.102,0.957427108,0.0,0.0,0.55241257,0.00592219,1.96798985,SH2B3,probable
8,0,0,235.27173,-0.1763,0.919316,12.3003,0.0,0.0,0.0,0.123297259,0.00018884200000000002,1.97755717,SHBG,most likely
1,0,0,986.92433,0.5332,21.6682,25.5073,0.0,0.0,0.0,0.770912826,1.86116e-07,2.97639148,SHMT1,probable
81,0,0,1292.6128,0.2211,4.19687,0.553005,0.0,0.0,0.0,0.7044333220000001,0.993830465,2.8304118,SIK1,probable
26,0,0,43.02086,0.7476,20.1728,8.05378,0.0,0.0,0.0,0.809006751,0.999836809,2.8304118,SIK2,probable
215,0,0,,0.35100000000000003,24.9716,49.9014,0.0,0.0,0.0,0.72829324,0.999882541,0.0,SIK3,probable
39,1,1,115.75595,0.2966,7.63253,15.6647,0.0,0.8043549740000001,0.0,0.638582647,0.999438622,5.83357103,SLC12A2,most likely
28,1,0,6537.4246299999995,-0.1682,0.0727311,0.875173,0.0,0.39536729299999995,0.0,0.17706593899999998,8.427410000000001e-14,3.79511105,SLC14A2,most likely
19,0,0,25.55771,0.2408,21.4042,37.9799,0.0,0.0,0.0,0.788574338,0.8260678779999999,7.92021891,SLC16A1,probable
148,0,0,49.57694,-0.3138,0.0793024,4.35115,0.0,0.0,0.0,0.319299012,3.7151599999999998e-06,3.64963493,SLC22A7,probable
1,1,1,1219.29265,,21.3428,7.211539999999999,0.0,0.906644289,0.0,0.637993336,0.135386793,17.64906737,SLC2A4,most likely
9,0,0,415.36286,-0.22899999999999998,0.41317,6.14332,0.0,0.0,0.0,0.6842550040000001,0.008031195999999999,2.93433955,SLC5A1,most likely
309,1,1,138.92944,0.3921,39.7777,7.27596,0.957427108,0.477894065,0.0,0.824708164,0.868268313,10.52385559,SMAD3,probable
66,0,0,10.57923,0.3742,27.0093,16.97,0.0,0.0,0.0,0.20791383100000002,0.00043925699999999997,2.99256063,SPR,probable
42,0,0,46.4952,-0.4599,134.428,44.0638,0.0,0.0,0.0,0.8395857809999999,0.99995316,3.66240179,STAT5B,probable
17,1,0,4051.69126,0.4441,10.9911,51.9819,0.0,0.9306270059999999,0.0,0.7864689229999999,0.999462431,7.79276302,STK39,probable
19,1,1,94.00915,0.4368,2937.24,124.167,0.0,0.0,0.0,0.444217145,0.24153768,0.0,TAGLN,probable
163,0,0,30.586759999999998,0.6295,0.291871,0.140474,0.0,0.0,0.0,0.123297259,0.000144124,1.98266541,TAS2R3,least likely
16,0,0,1623.12511,-0.2699,0.0,0.0980923,0.0,0.0,0.0,0.123297259,0.065390402,1.98266541,TAS2R38,least likely
118,0,0,802.33751,0.3182,1.80017,1.34866,0.0,0.0,0.0,0.146139458,0.04973845,2.96764242,TAS2R4,least likely
272,0,0,305.63901,-0.4045,0.0,0.0,0.0,0.0,0.0,0.11190837599999999,6.3004e-06,1.98266541,TAS2R60,least likely
187,0,0,3.16493,-0.6705,0.017420500000000002,0.09160030000000001,0.0,0.0,0.0,0.186891869,0.49000214700000005,0.0,TBC1D3G,least likely
33,0,0,1070.45038,0.1975,27.9801,10.181000000000001,0.0,0.0,0.0,0.824708164,0.989605029,6.56033859,TCF7L2,probable
30,0,0,56.376259999999995,0.9415,0.029888799999999997,2.72336,0.0,0.0,0.0,0.6933401229999999,0.8661511890000001,14.05338892,TERT,probable
73,0,0,3646.95795,0.2077,8.60392,1.5423200000000001,0.8940809679999999,0.0,0.0,0.123297259,7.053680000000001e-26,0.0,TET2,probable
25,0,0,126.47135,0.1705,0.9835780000000001,17.4274,0.0,0.0,0.0,,,0.0,TEX22,least likely
1,1,0,472.6638,-0.3708,58.8729,17.7424,0.0,0.731960198,0.0,0.831385493,0.35413252799999995,13.82529558,TGFB1,most likely
61,0,0,1518.2577800000001,0.2327,86.4257,9.28207,0.957427108,0.39536729299999995,0.0,0.679628551,0.011054798000000001,7.91602311,TGFBR3,probable
86,1,1,378.07788,-0.6402,66.0365,4.40311,0.0,0.47773547899999996,0.0,0.603037536,0.24500080300000002,2.97531153,THBS2,probable
400,0,0,1053.74919,-0.4406,21.5988,30.9423,0.0,0.0,0.0,0.288511723,8.14596e-06,1.9977004,TMCO6,probable
1,0,0,,,102.421,12.5914,0.0,0.0,0.0,0.30187729,0.997954015,4.93672721,TNFSF12,probable
670,0,0,15.3263,-0.6038,28.1616,14.8261,0.957427108,0.5706635320000001,0.0,0.831385493,0.912222953,13.71759198,TP53,probable
5,0,0,49.60335,-0.2484,11.0452,37.6496,0.0,0.0,0.0,0.444217145,0.505141848,3.52306165,TRIM13,probable
407,0,0,4421.9007,-0.5121,11.9609,8.37325,0.0,0.0,0.0,0.288511723,0.000375248,5.80132248,TUBD1,probable
39,1,2,2192.08637,-0.1704,0.806562,2.73371,0.0,0.0,0.0,0.824708164,0.988510645,1.86907763,UBASH3B,probable
894,1,1,836.4590099999999,-0.8241,0.0168321,0.863823,0.0,0.0,0.0,0.20848190800000002,3.18086e-08,8.912730499999999,UMOD,probable
1932,0,0,,0.5183,167.28799999999998,97.4831,0.0,0.0,0.0,0.598057508,0.837117601,27.232862400000002,VAMP2,probable
237,1,0,55.75589,0.5131,2.09882,1.51429,0.0,0.959358571,0.0,0.7864689229999999,0.39212521200000006,4.75766587,VDR,probable
376,1,0,95.26536999999999,-0.4626,103.281,8.800419999999999,0.0,0.5283317679999999,0.0,,,7.87963926,VEGFA,most likely
38,0,0,763.76634,0.2687,2.44604,3.51689,0.0,0.0,0.0,0.146139458,0.310171245,1.98266541,VN1R1,least likely
494,0,0,815.64192,-0.3141,0.0,1.8114299999999999,0.0,0.0,0.0,0.11190837599999999,0.00012156600000000001,1.98266541,VN1R2,least likely
392,0,0,69.86384,-0.3303,18.552,24.8907,0.0,0.0,0.0,0.745582581,0.046391622,7.92940676,YES1,probable
357,0,0,467.93908,0.5820000000000001,,,,,,,,,Z98049.1,least likely
62,0,0,54.21767,0.2805,6.764239999999999,6.498469999999999,0.0,0.0,0.0,0.7926150559999999,0.27266724800000003,6.84360167,ZAP70,probable
58,0,0,205.6394,0.3799,,,,,,,,,ZMYM6NB,least likely
1,0,0,10798.95885,,,,,,,,,,ZSCAN5D,least likely
