wgEncodeBroadHmmHuvecHMM.count,IPA_BP_annotation,IPA_Activity,GDI_Score,betamax,Fallopian Tube_GTExTPM,Testis_GTExTPM,humanscore_Exomiser,mousescore_Exomiser,fishscore_Exomiser,HIPred,pLI_ExAC,SDI
53.0,0.0,0.0,2179.08089,0.3499,2.05628,0.958143,0.0,0.0,0.0,0.146139458,3.29465e-05,1.98266541
272.0,0.0,0.0,4882.5213,-0.3774,0.0,0.0,0.0,0.0,0.0,0.111908376,0.001920531,1.98266541
187.0,0.0,0.0,4489.110229999998,-0.3416,0.0,0.0910709,0.0,0.0,0.0,0.111908376,9.27165e-07,1.98266541
92.0,0.0,0.0,2006.35393,-0.4847,0.0,0.0,0.0,0.0,0.0,0.144167379,0.017981897,0.0
149.0,0.0,0.0,235.93423,0.4266,10.1449,24.6983,0.0,0.0,0.0,0.579714477,0.988642484,4.301219367700003
68.0,0.0,0.0,41.40219,0.359,0.885336,0.496205,0.0,0.497331948,0.0,0.455463469,4.63835e-07,3.27505451
82.0,0.0,0.0,216.58313,-0.3275,0.0,0.907013,0.0,0.0,0.0,0.22862041,0.001881242,2.99226437
1529.0,0.0,0.0,1247.40878,0.5461,0.0,0.0,0.0,0.0,0.0,0.146139458,0.007572397,1.86907763
96.0,1.0,1.0,48.90667,-0.5545,4.6449099999999985,4.75542,0.0,0.0,0.0,0.80871886,0.998485351,2.99056035
166.0,1.0,1.0,1086.9460800000004,-0.2903,0.16086,1.75341,0.957427108,0.0,0.0,0.527515531,4.16725e-31,0.0
745.0,0.0,0.0,40.97898,-0.5346,11.0839,18.0719,0.0,0.0,0.0,0.54646343,0.730656355,2.96331746
597.0,1.0,0.0,1899.16799,-0.4488,9.08769,0.91261,0.957427108,0.0,0.0,0.7462295290000001,0.106612096,1.99962367
41.0,1.0,1.0,426.62286,-0.4491,22.3949,7.18509,0.0,0.0,0.0,0.640711069,0.003390906,0.0
244.0,1.0,1.0,317.57217,0.3022,30.8388,30.097,0.0,0.0,0.0,0.650558949,0.7134770570000001,1.99992492
36.0,0.0,0.0,16.87911,-0.4523,21.6651,4.24083,0.0,0.0,0.0,0.737545311,0.969061049,8.90483434
129.0,1.0,1.0,599.71226,-0.3671,89.1068,12.3471,0.0,0.494209116,0.0,0.852899194,0.99987673,10.79929478
14.0,0.0,0.0,289.79879,0.6378,247.283,67.348,0.0,0.0,0.0,0.693781972,0.8757489620000001,3.66240179
783.0,1.0,2.0,1363.72417,-0.4597,45.1429,2.14859,0.0,0.477894065,0.0,0.833875239,0.884782623,2.94475488
609.0,0.0,0.0,15.56557,-0.5123,1.81364,1.83402,0.0,0.0,0.0,0.209607884,0.664117315,3.97250131
35.0,0.0,0.0,76.83464000000002,0.2222,17.0934,43.0607,0.0,0.0,0.0,0.71511656,1.40586e-06,1.99990361
47.0,0.0,0.0,1410.7154670999998,-0.312,0.221323,1.39554,0.07483388033,0.11937890771,0.0,0.6558018665099999,0.24889288941935964,5.95345819
35.0,0.0,0.0,3481.90583,-0.2666,0.0469471,4.34285,0.0,0.0,0.0,0.25091123600000004,6.57114e-17,9.90845216
56.0,0.0,0.0,22.08097,0.4133,3.03872,6.811539999999999,0.0,0.0,0.0,0.34804943200000005,3.64893e-11,4.93580207
19.0,0.0,0.0,81.7627,-0.3874,17.8625,19.3525,0.0,0.0,0.0,0.275690168,0.00014329700000000002,2.87341017
18.0,0.0,0.0,134.29607,0.2175,0.0,0.0867021,0.0,0.0,0.0,0.33770223503000013,0.15625110948494003,4.81544009
35.0,0.0,0.0,15.56407,-0.3834,18.1338,30.8434,0.0,0.514240382,0.0,0.7944912909999999,0.985449561,4.90475214
651.0,0.0,0.0,6.37885,0.4462,19.3728,11.763,0.0,0.0,0.0,0.824708164,0.998148789,8.79676704
36.0,1.0,1.0,21.40368,0.3955,49.3274,28.35,0.0,0.479453267,0.0,0.794239461,0.999703649,6.7860231
1084.0,0.0,0.0,173.2434,-0.4041,0.0,0.548622,0.0,0.0,0.0,0.25535503,0.098105164,2.4066430341000005
220.0,0.0,0.0,451.59604,-0.3102,0.0,0.225733,0.0,0.0,0.0,0.111908376,3.89693e-06,2.703614553000001
13.0,0.0,0.0,9600.77696,-0.3759,132.062,268.744,0.0,0.0,0.0,0.3721928,1.0,4.97086711
52.0,0.0,0.0,1699.4683100000002,0.2376,399.016,168.093,0.0,0.0,0.0,0.71101737,0.398813285,7.43867349
260.0,0.0,0.0,0.9687,-0.28,140.593,153.472,0.0,0.0,0.0,0.7829608920000001,0.979199713,12.50320448
67.0,0.0,0.0,5.1430099999999985,0.4129,46.6741,53.4618,0.0,0.0,0.0,0.7829608920000001,0.999745809,9.67742038
137.0,0.0,0.0,605.54211,-0.3169,27.808000000000003,18.0196,0.0,0.0,0.0,0.497687757,1.2658e-05,4.28855844
457.0,0.0,0.0,3.61036,0.3197,50.9678,20.6591,0.0,0.0,0.0,0.7829608920000001,0.975506866,15.67297733
58.0,0.0,0.0,30.97993,-0.4131,191.628,140.452,0.0,0.0,0.0,0.824708164,0.87136585,7.74742911
28.0,0.0,0.0,109.27527,-0.2527,0.24368,1.84327,0.0,0.0,0.0,0.292119116,0.054416635,1.70705006
326.0,0.0,0.0,186.7787,0.5895,16.1393,10.289,0.0,0.0,0.0,0.5663051610000001,2.38442e-07,3.86565544
322.0,0.0,0.0,1105.62229,-0.2548,298.733,1.81733,0.0,0.0,0.0,0.13934290400000002,8.40652e-07,1.99980452
39.0,0.0,0.0,8.76227,0.2862,0.0,0.915058,0.0,0.0,0.0,0.111908376,0.006838299,0.0
18.0,0.0,0.0,37.62967,0.2414,22.944123379999997,37.147863899999976,0.0,0.00955764802,0.0,0.214144617,0.029365312,2.6079438965
17.0,0.0,0.0,9663.74662,0.2315,3.18347,9.1775,0.047871355399999996,0.10921919371,0.0,0.5934267512500004,0.41189964708387966,8.615425855700002
377.0,0.0,0.0,585.8790799999998,0.4066,0.0,0.0,0.015733088699999998,0.0,0.0,0.13031943856000003,0.05898874889107767,1.4144129108
492.0,0.0,0.0,24.8781,0.2664,0.7837810000000001,0.587745,0.059813381670000006,0.08286652323,0.0,0.4864210803200002,0.18035938746398744,4.788562206799998
465.0,0.0,0.0,2.26953,-0.2725,0.269483,2.65571,0.07828983453,0.07886346333000002,0.0,0.5059240821000001,0.19838514612477712,3.816226062599999
44.0,0.0,0.0,76.62647,0.3302,1.72672,0.0,0.00609459847,0.047329536340000006,0.0,0.4540406512699999,0.11559608536978214,3.737104456700001
180.0,1.0,0.0,987.04507,0.2271,18.1162,11.164,0.0,0.0,0.0,0.426189721,0.38005409,2.97179723
320.0,1.0,1.0,1695.64989,-0.2424,0.0,0.458663,0.0,0.468244205,0.0,0.519814193,6.14215e-26,3.97098282
208.0,0.0,0.0,693.6775,-0.2077,0.22657600000000006,0.357389,0.0,0.0,0.0,0.778094649,0.999999992,10.68395422
46.0,0.0,0.0,1095.64678,-0.2456,17.3535,17.102,0.957427108,0.0,0.0,0.55241257,0.00592219,1.96798985
8.0,0.0,0.0,235.27173,-0.1763,0.919316,12.3003,0.0,0.0,0.0,0.123297259,0.000188842,1.97755717
1.0,0.0,0.0,986.92433,0.5332,21.6682,25.5073,0.0,0.0,0.0,0.770912826,1.86116e-07,2.97639148
81.0,0.0,0.0,1292.6128,0.2211,4.19687,0.553005,0.0,0.0,0.0,0.7044333220000001,0.993830465,2.8304118
26.0,0.0,0.0,43.02086,0.7476,20.1728,8.05378,0.0,0.0,0.0,0.809006751,0.999836809,2.8304118
215.0,0.0,0.0,219.27565439999998,0.35100000000000003,24.9716,49.9014,0.0,0.0,0.0,0.72829324,0.999882541,0.0
39.0,1.0,1.0,115.75595,0.2966,7.63253,15.6647,0.0,0.8043549740000001,0.0,0.638582647,0.999438622,5.83357103
28.0,1.0,0.0,6537.42463,-0.1682,0.0727311,0.875173,0.0,0.395367293,0.0,0.17706593899999998,8.427410000000001e-14,3.79511105
19.0,0.0,0.0,25.55771,0.2408,21.4042,37.9799,0.0,0.0,0.0,0.788574338,0.8260678779999999,7.92021891
148.0,0.0,0.0,49.57694,-0.3138,0.0793024,4.35115,0.0,0.0,0.0,0.319299012,3.71516e-06,3.64963493
1.0,1.0,1.0,1219.29265,0.16138299999999994,21.3428,7.2115399999999985,0.0,0.906644289,0.0,0.637993336,0.135386793,17.64906737
9.0,0.0,0.0,415.36286,-0.229,0.41317,6.14332,0.0,0.0,0.0,0.6842550040000001,0.008031195999999999,2.93433955
309.0,1.0,1.0,138.92944,0.3921,39.7777,7.27596,0.957427108,0.477894065,0.0,0.824708164,0.868268313,10.52385559
66.0,0.0,0.0,10.57923,0.3742,27.0093,16.97,0.0,0.0,0.0,0.207913831,0.000439257,2.99256063
42.0,0.0,0.0,46.4952,-0.4599,134.428,44.0638,0.0,0.0,0.0,0.8395857809999999,0.99995316,3.66240179
17.0,1.0,0.0,4051.69126,0.4441,10.9911,51.9819,0.0,0.930627006,0.0,0.7864689229999999,0.999462431,7.79276302
19.0,1.0,1.0,94.00915,0.4368,2937.24,124.167,0.0,0.0,0.0,0.444217145,0.24153768,0.0
163.0,0.0,0.0,30.58676,0.6295,0.291871,0.140474,0.0,0.0,0.0,0.123297259,0.000144124,1.98266541
16.0,0.0,0.0,1623.12511,-0.2699,0.0,0.0980923,0.0,0.0,0.0,0.123297259,0.065390402,1.98266541
118.0,0.0,0.0,802.33751,0.3182,1.80017,1.34866,0.0,0.0,0.0,0.146139458,0.04973845,2.96764242
272.0,0.0,0.0,305.63901,-0.4045,0.0,0.0,0.0,0.0,0.0,0.111908376,6.3004e-06,1.98266541
187.0,0.0,0.0,3.16493,-0.6705,0.017420500000000002,0.0916003,0.0,0.0,0.0,0.186891869,0.4900021470000001,0.0
33.0,0.0,0.0,1070.45038,0.1975,27.9801,10.181,0.0,0.0,0.0,0.824708164,0.989605029,6.56033859
30.0,0.0,0.0,56.37626,0.9415,0.0298888,2.72336,0.0,0.0,0.0,0.6933401229999999,0.8661511890000001,14.05338892
73.0,0.0,0.0,3646.95795,0.2077,8.60392,1.54232,0.8940809679999999,0.0,0.0,0.123297259,7.053680000000001e-26,0.0
25.0,0.0,0.0,126.47135,0.1705,0.983578,17.4274,0.0,0.0,0.0,0.3059518170999999,0.09564347043057396,0.0
1.0,1.0,0.0,472.6638,-0.3708,58.8729,17.7424,0.0,0.731960198,0.0,0.831385493,0.35413252799999995,13.82529558
61.0,0.0,0.0,1518.25778,0.2327,86.4257,9.28207,0.957427108,0.395367293,0.0,0.679628551,0.011054798,7.91602311
86.0,1.0,1.0,378.07788,-0.6402,66.0365,4.40311,0.0,0.477735479,0.0,0.603037536,0.245000803,2.97531153
400.0,0.0,0.0,1053.74919,-0.4406,21.5988,30.9423,0.0,0.0,0.0,0.288511723,8.14596e-06,1.9977004
1.0,0.0,0.0,2102.7378634000006,0.039811999999999986,102.421,12.5914,0.0,0.0,0.0,0.30187729,0.997954015,4.93672721
670.0,0.0,0.0,15.3263,-0.6038,28.1616,14.8261,0.957427108,0.5706635320000001,0.0,0.831385493,0.912222953,13.71759198
5.0,0.0,0.0,49.60335,-0.2484,11.0452,37.6496,0.0,0.0,0.0,0.444217145,0.505141848,3.52306165
407.0,0.0,0.0,4421.9007,-0.5121,11.9609,8.37325,0.0,0.0,0.0,0.288511723,0.000375248,5.80132248
39.0,1.0,2.0,2192.08637,-0.1704,0.806562,2.73371,0.0,0.0,0.0,0.824708164,0.988510645,1.86907763
894.0,1.0,1.0,836.4590099999998,-0.8241,0.0168321,0.863823,0.0,0.0,0.0,0.208481908,3.18086e-08,8.912730499999997
1932.0,0.0,0.0,1939.8262407000002,0.5183,167.28799999999995,97.4831,0.0,0.0,0.0,0.598057508,0.837117601,27.2328624
237.0,1.0,0.0,55.75589,0.5131,2.09882,1.51429,0.0,0.959358571,0.0,0.7864689229999999,0.3921252120000001,4.75766587
376.0,1.0,0.0,95.26537,-0.4626,103.281,8.800419999999997,0.0,0.5283317679999999,0.0,0.73310260792,0.638800868838618,7.87963926
38.0,0.0,0.0,763.76634,0.2687,2.44604,3.51689,0.0,0.0,0.0,0.146139458,0.310171245,1.98266541
494.0,0.0,0.0,815.64192,-0.3141,0.0,1.81143,0.0,0.0,0.0,0.111908376,0.000121566,1.98266541
392.0,0.0,0.0,69.86384,-0.3303,18.552,24.8907,0.0,0.0,0.0,0.745582581,0.046391622,7.92940676
357.0,0.0,0.0,467.93908,0.5820000000000001,30.404538425999995,35.499769900000004,0.02771374287,0.05523938810000001,0.0,0.56607516508,0.3192635948884528,4.548117649200002
62.0,0.0,0.0,54.21767,0.2805,6.764239999999999,6.498469999999998,0.0,0.0,0.0,0.7926150559999999,0.27266724800000003,6.84360167
58.0,0.0,0.0,205.6394,0.3799,21.870305679999987,27.795255930000007,0.06283628477999999,0.02645275341,0.0,0.7345895859799999,0.6496659942521,6.864500778500002
1.0,0.0,0.0,10798.95885,0.016010999999999997,28.38057720000001,38.01451190000001,0.08616843972,0.05866071268999999,0.0,0.4711215408100004,0.42847389692742205,7.153609657199996
